ID,Gene Symbol
16684080,IFI6
16970848,
16919388,
16762642,
16829260,PABPN1L
16826690,DKFZP434H168
16755001,LOC102724834
16835589,
16837158,MIR634
16730259,LOC105369436
16893761,
16719125,FAM24B; CUZD1
16699088,LOC105372908
17065377,DEFB105B; DEFB105A
17074419,DEFB105B; DEFB105A
16787112,
17052683,TRBV20OR9-2; TRBJ2-7
17119662,
17018530,SRPK1
17035346,
17030627,
17035425,
16842103,SHMT1
17097775,LOC105376242
17123628,
16674269,TEX35
16794064,RDH11
16814572,SOX8
17053596,AGAP3
16744785,PCSK7
17020598,
16814988,RAB26
16913936,IFT52
17011034,
16764110,
16678128,H3F3A; H3F3AP4
16797051,PPP1R13B
16807525,INO80
16668753,KCND3-AS1
17061992,GPR85
17008856,SRF
16734975,OR56A1
16807254,
16755299,SNRPF
16748702,LINC01489
17023239,SERINC1
16929163,LIMK2
16897556,
16949792,FAM43A
16879192,LOC105374464
16885139,
16796202,MIR4506
16833336,
17067792,LINC01288
17084749,RGP1; NPR2
17050081,CDHR3
17065652,MSRA
17074336,DEFA5
17067773,
17074955,
16762034,
16967182,
16847839,MIR5047; DDX5
17122004,
16959748,PRR23B
16862670,CIC
17005844,
16783451,LOC101927199
16752053,LOC102724050
16900152,IGKV1-27; IGKC
16983784,LOC340113
16834873,CCDC103; FAM187A
16667256,
16700056,
16962866,DPPA2P3
16800089,
16826243,ITFG1
16702979,
16921048,RBBP8NL
16983136,
17024134,IL22RA2
17103744,MIR500A
17001545,CSF1R
17108354,ATP6AP1
16807257,LOC105370778
16760792,CD163
17125032,
17121170,
16869494,MIR23A
17054748,ZNF890P
16974082,MRFAP1L1
17122336,
17023118,FAM184A
16960766,KCNAB1-AS2
17108719,ASMTL
16792510,DNAAF2
17029148,
17110551,SSX9
16779634,LOC105370237
16851206,RNMT
16977052,CXCL10
17027082,
17083557,LOC105375969
16941230,GRM2
16901699,LIMS3L; LIMS3
17018841,KCNK5
16987115,LOC102724637
16867197,DAPK3
16710385,LOC283038
16661684,OPRD1
17122158,
16987274,
16813310,CRTC3-AS1
16813868,
16769311,
16915982,LOC105372720
16866985,SLC39A3
16942689,PDZRN3-AS1
16693335,LCE3D
17078531,LOC105375921
16989369,C5orf24; DDX46
16865080,MIR518D
16913241,CNBD2
17124260,
17084174,
16821227,
16667516,PLPPR4
16896094,
16747954,
16945472,
17078669,LOC105375929
17087506,
16950647,EMC3
17012882,LOC101928461
17049882,FAM185A
17088823,
17044332,STK31
17052681,TRBJ2-6
17119660,
17124426,
17083855,DENND4C
16774405,DNAJC15
17095664,LOC105379829
16902703,POTEF
16869126,ZNF799
16856453,GPX4
17122170,
17018822,
16708981,LOC105378464
16764114,WNT10B
17030420,
16747570,ENO2
16933131,GSTTP2; GSTTP1
17115033,MIR105-1
17089898,NUP188
17099114,FNBP1
16852052,KIAA1328
16899224,RTKN
16966742,LOC101928658
16674022,LOC105371620
16742787,PRCP
16987720,PPIP5K2
17076804,
16921402,ZNF512B; UCKL1
16752652,SPRYD4
17126228,
16966493,
16775398,
16927127,
17085523,ANKRD20A4
16766993,
16783608,LOC102723503
16787360,
16963382,LINC01063
16694779,INSRR
16679813,
17087032,
16890455,MIR4438
16823984,BCAR4
16664694,BTF3L4
16672567,CASQ1
16760154,FGF6
17124558,
16985751,LOC100653061; LOC105369186; LOC102724292; LOC101928993; SMA4; SMA5
17044380,
16897560,PSME4
16974115,
17072629,LOC105375749
16959096,FAM86HP
16734811,OR51G2
17091030,FCN2
16864893,ZNF701; ZNF808
17122384,
16674742,NPL
17082523,BOP1
16767630,
16914841,LOC105372658
16965079,MIR572
17119376,
17044161,
16671049,LCE2A
16788033,
16894930,PUM2
17074488,
16897159,SIX2
17099847,QSOX2
16683231,LOC105376856
17007252,
16818863,LOC105371252
16712941,
16886172,
17105903,MUM1L1
16827679,NQO1
17113062,TEX13A
17065064,ZNF596
17122196,
17061876,IMMP2L
16709324,VTI1A
17116835,
17010986,LOC101929057
16719498,FAM196A
16887036,
16908772,RESP18
16712458,DNAJC1
16891273,SPEG
17126094,
17126132,
16956554,LOC105377198
16870838,ZNF208
16740948,MIR3163
16881946,
17121690,
16899553,LOC105374827
17020234,
16821721,JPH3
17089291,SLC2A8
16959835,
16948648,HTR3C
17087861,TMEM38B
16781444,OR4K2
16798206,SNORD116-20; SNORD116@
17116338,CDY2A
17096274,MFSD14C; ZNF782
16958618,
17062368,TAS2R16
17061881,DOCK4
17121330,
17085507,LOC102725139
16987997,
16792688,L2HGDH
16736701,
16972396,GALNT7
16884987,
17010825,LINC01590; SMIM8
17101279,LINC01546
16904974,LOC101929753
16703931,
16792196,LINC00517
16701135,
17027330,
17037658,
17117542,
17078867,LOC105375627
17119908,
16881928,LOC101927926
17038007,
16844048,FBXO47
16977537,HPSE
16983143,
16775823,GPR180
16748425,BCL2L14
17093018,EQTN
16676925,LOC105372883
16945659,NUDT16P1
16789953,SNORD126
17071776,OXR1
16693441,S100A5
17080097,
17122838,
16717235,AVPI1
16659916,MIR3675
16659938,MIR3675
16755671,NR1H4
17043727,SCIN
17095544,LOC102724156
16670595,LOC105371436
16972614,
17079672,PABPC1
16813189,PEX11A
17013918,LOC101928868
17122916,
16798228,SNORD116-26
16911394,ANKEF1
16843072,
17011091,FUT9
16835313,TBX21
16854713,RPRD1A
17098113,
17126242,
16923670,KRTAP12-3
16857254,FEM1A
16880704,LOC105374775
17087136,
16737365,
17123158,
16898788,TGFA
16791401,SDR39U1
16681313,LOC105376694
16757861,
16705934,CHST3
16804228,SCAND2P
16762684,
16808566,DUOX2
16792281,LOC100288846
16688907,
17061269,SLC26A5
17078745,CA3-AS1
17016160,KIAA0319
17123146,
17120886,
16840620,GPS2
16976636,
17114306,MIR363
16673425,
16704783,C10orf71
16808328,PPIP5K1
16898351,LOC105374769
16664967,
17122418,
16985059,LOC105378987
16724154,
16921450,LOC105372727
17120188,
16871048,LOC101927210
16780607,LINC01232
16740541,OVOL1-AS1
17123898,
16931527,LOC105373082
16826864,ZNF319
16867468,
17105114,SH3BGRL
16665141,
16682144,ANO7P1
17038934,
16982477,
16854592,
16924665,LOC105372765
17098729,
16988781,CTXN3
16815310,TNFRSF12A
16831947,TVP23B
17122940,
17005586,HIST1H4E
16852174,LOC284263
16870972,ZNF675
16927624,CCDC116
16659366,PRAMEF12
17117586,
17083593,
16931308,
16848366,
16775379,LINC00392
17111590,ZXDA
16738361,OR5F1
16790413,SALL2
16934043,
16861961,IFNL1
16662510,TEKT2
16706061,
16918288,
16932980,CES5AP1
16832449,TMEM199; MIR4723
17073290,GPIHBP1
16929197,
16827099,
16915317,GNAS
16826895,PRSS54
17123246,
16691486,GDAP2
16888019,
16739608,WDR74
17108407,FAM50A
16711001,CYP2E1
16853206,LOC105372217
17092648,BNC2
16701939,
17063814,TRBV11-1
17023225,
16838382,LOC105371912
16780438,LOC105370324
17105126,POU3F4
17074240,LOC105377796
16866650,GAMT
16821651,
17125358,
16802886,TBC1D21
16869291,SNORD41
16998097,NR2F1-AS1
16850656,DLGAP1-AS1
16707955,FRAT1
17022097,HACE1
16724141,LOC101928812
17117478,
16660575,C1QA
16768757,
16932178,DGCR11
17094855,ABHD17B
16816373,ABCC6P1
16741549,ALG1L9P
17110849,CACNA1F
17107643,LINC00894
17122562,
16770281,TMEM116
16786255,ACOT2
16667479,
16748351,LOC255308
16661956,KPNA6
17122032,
17085630,LOC105376072
16985127,
17110481,ELK1
16819888,PDP2
16950752,
16771632,DIABLO
16707454,MARCH5
16844013,CWC25
17120170,
16853674,L3MBTL4
16909159,
17011846,LOC101927768
17107867,MAGEA6; MAGEA3
17123624,
16685009,
17033478,
17052421,TAS2R5
17069043,
16699862,MIR4742
16863597,DHX34
16827606,SMPD3
16780920,LOC101927646
16930947,BIK
16713262,
16722299,PDE3B
16681137,MIR4252
16710271,BUB3
16723673,TRIM44
16801932,
16948132,MIR4789
16808548,
17102309,IL1RAPL1
16788194,LOC105370652
16669930,RNF115
16988014,LOC102467214
16760896,FAM90A1
17107717,MTMR1
16869519,RFX1
17123084,
16999144,
16663871,DMAP1
16691761,
16927874,GNAZ
16877562,GDF7
16851226,MC5R
16795082,POMT2
17011019,LOC105377891
17048382,LOC101927497
17123946,
16803706,
17020535,EYS
16996365,C5orf67
16948835,MIR1224
16742783,FAM181B
16695777,LOC102724358
17093315,LINC01251
17121120,
17083144,SMARCA2
16817641,ZG16
16910585,DEFB129
17053047,
16846195,SKAP1
16893938,LOC101927534
17011051,
17053349,ZNF775
16704464,NPY4R
16882858,
16797527,IGHV3-38
16876334,
17115271,L1CAM
17118269,
17099049,
16761004,LINC00612
16700074,CDC42BPA
16938446,LRRC3B
17120074,
16671416,ATP8B2
16814488,STUB1
17117807,LOC105372109
16772355,CRAT8
16942389,THOC7-AS1
16839669,MIR1253
16914948,LOC105372672
16897107,
16826909,CNOT1
16744049,SLC35F2
16987359,
16775056,HNRNPA1L2
16737645,PEX16
16991764,
16909170,COL4A4
17034176,
17036426,
17023255,TRDN
17043437,C7orf26
17088098,
16785923,LOC101928046
16907623,KLF7
16733689,GLB1L3
16724164,LOC100507384
16752156,OR6C74
17062163,CTTNBP2
17039517,
16928608,
17021478,AKIRIN2
16877147,
16746027,KCNJ1
16874249,SLC6A16
16949059,
16873145,LOC100379224
16898954,
16780352,DNAJC3-AS1
16993202,FAM153C
16895333,
17062249,
16885872,
16974074,LOC105374366
16854558,TRAPPC8
17124408,
17099261,
17080988,LOC105375747
16941024,SEMA3B
16754970,
16938271,KAT2B
16961449,SLC7A14
17124390,
16780909,MYO16-AS1
16861604,SIPA1L3
16734929,TRIM5
16760649,PHB2
17020136,GCM1
16723142,
16783500,MIPOL1
16918607,MIR499B
16827103,TK2
16800660,
16816680,SNX29P1
16942036,
16693872,PBXIP1
16878297,GCKR
16870269,INSL3
16907621,MIR3130-1
16913403,MANBAL
16962614,
17088030,
16775841,LOC105370321
17070300,LOC105375924
17120694,
16807111,LOC105370769
17122740,
16997498,SCAMP1-AS1
16981845,
16696577,
17122932,
17015143,TUBB2A
16665245,
16988798,LINC01183
17092688,HAUS6
17051672,MKLN1
16846985,SRSF1
16794373,LOC105370706
16886417,LYPD6B
16759141,LOC105370076
17065109,ERICH1-AS1
17103869,XAGE2
17111067,XAGE2
16853120,TSHZ1
16858080,C19orf66
16813024,MIR3529
16752865,
17104817,LINC00891
16820193,CTCF
17124468,
17074462,
16994969,MTMR12
16950755,ATP2B2-IT2
16695478,ITLN2
17014493,LOC102724087
16816579,ACSM2A
16685359,LINC01137
17107855,GABRQ
17003555,
16661025,
17100957,
16687388,LOC105378731
16840919,CTC1
17122372,
16784256,STYX
17120348,
17093916,OR2S2
16793717,GPHB5
16984186,LOC101929745
16918906,
17013402,
16865110,MIR373
16688594,CRYZ
16810713,CILP
17059824,MIR653
17124318,
16986065,TMEM171
16842481,
16854509,DSC1
16974394,LINC01097
16866394,PLPP2
16796555,LOC100132612
16714547,FAM13C
16775291,LINC00383
17012207,SMPDL3A
16848559,LOC102723567
17049170,LAMTOR4
16690011,MIR137; MIR137HG
16963320,TM4SF19; TCTEX1D2; TM4SF19-TCTEX1D2
17046308,
17117932,LOC105372990; LOC646513
16853812,LOC105371979
17122048,
17122130,
16741925,RAB6A
17071412,SPAG1
17081220,
16958644,CCDC37-AS1
16755081,
17084966,GRHPR
16697416,
16717150,RRP12
16946686,LOC100507461
17046310,
16761000,
16711695,SFTA1P
16764325,
16921400,MIR647; UCKL1
16918996,SOGA1
16981648,
17048742,NPTX2
16675334,TROVE2
16888027,
17125092,
17125124,
16946453,GRK7
17024356,
17111951,
16673544,BLZF1
16840958,
16935607,NFAM1
17093646,STOML2
17063825,TRBV5-3
16698682,
17102632,MID1IP1
16674625,LOC101928973
16784603,
17125456,
17025410,LOC105378092; LOC105378093
16715779,
16853277,NFATC1
16831381,MEIS3P1
17101292,STS
17072059,SLC30A8
17119724,
16704197,
17094692,BANCR
16778166,ALG5
16692555,RNVU1-15
16988228,ARL14EPL
16667715,SLC30A7
16806823,AVEN
16728518,FAM86C1
16703064,
17122752,
16818842,CYLD
16896812,
16713008,
16771048,LOC105370025
16950330,LOC105376935
17060791,ACHE
17054190,LINC00689
17019637,LOC105375077
16693348,
17121102,
16948871,PSMD2
16708579,GBF1
16886503,RIF1
16888076,
16661687,EPB41
16685154,
17121208,
16924066,
16962679,LOC105374272
16723544,
16756597,USP30
16862439,AXL
17023150,MAN1A1
16879317,LOC728730
16727017,SIPA1
16764328,
16734838,
17116730,ASMTL
16981776,
16895172,SF3B6
16668622,CHI3L2; DENND2D
17122824,
17116720,SLC25A6
16679759,OR2L13
17121166,
17113038,LL0XNC01-116E7.2
16691214,DENND2C
16657751,LOC148413
16987459,MIR583
17056966,MPLKIP
16732584,SORL1
16941214,TEX264
16974749,KCNIP4
17125448,
16787274,LOC105370614
16663188,SLFNL1-AS1
16859213,OR10H4
17120844,
17107134,DDX26B
16898478,
17125034,
16813565,NR2F2-AS1
16719702,CFAP46
16856587,APC2
16927245,LINC00896
16956773,TOMM70A
16929560,MIR3909
16767020,C12orf56
16934403,RBFOX2
16738393,OR5M1
17113443,XACT
17124428,
16884933,MARCO
16902263,
17085372,
17094464,
16917103,HAO1
16830782,CYB5D1
16787530,SNORA11B
16784758,
16894883,MATN3
16935727,PACSIN2
16947920,LOC105374210
17085196,ANKRD20A2; ANKRD20A3; ANKRD20A1
16746318,LOC646522
16870782,ZNF737; ZNF626
17013197,PEX3
17071186,
17066980,ADAM7
17020698,
17120818,
16857006,CACTIN-AS1
16840976,RNF222
17004335,
16968931,
16939910,ZNF660; ZNF197; ZKSCAN7
16937561,
17053393,GIMAP2
17016406,HIST1H4H
16680838,MEGF6
16813015,LINC01586
16678820,LOC105373199
16975465,
16721902,
17123556,
16657485,
16821213,
16712505,LINC01552; C10orf67
16676130,ADORA1
17077388,
16893068,FAM132B
17121816,
16935264,RPS19BP1
16766465,NDUFA4L2
16732520,TBCEL
16678902,MIR4671
16973864,OTOP1
16937164,
16899632,
16958065,ILDR1
17050645,ST7; ST7-OT3
16798438,SNORD115-48
16958702,
17035441,
17068365,
17120360,
16704822,SLC18A3
16940657,KLHDC8B
17122030,
17125482,
17086784,CENPP
16869089,
16966847,LOC105377656
16703837,
16744437,LOC387810
16828196,
16808149,PPIP5K1
17122732,
16872602,CEACAM4
16952280,SCN5A
17086048,GCNT1
16821021,PSMD7
16932446,CCDC188
17118560,
16898555,LOC105374791
16964050,WHSC1
17000525,LRRTM2
16853445,YES1
16782064,TRAJ30
16984610,
16808655,
16957771,TMEM39A
16918683,MMP24-AS1
16846359,
16779199,GUCY1B2
16845565,
16807427,
16912878,RALY
17035893,
16816186,C16orf45
16828108,SNORD71
16958403,HEG1
17049312,PILRA
16981887,
16682631,EMC1
16832147,ALDH3A2
16815649,NAGPA-AS1; ALG1
16892178,DIS3L2
16716121,
16957422,CD200R1L
16875970,ZNF550
17041260,
16777181,GJA3
16686980,
16875873,ZNF582
16710661,LOC101927435
16922571,CHAF1B; MORC3
16678492,
16850591,
16657856,MIB2
16923343,LOC102724370; LOC102723380
16663231,PPCS
17005888,ZNF165
16813999,
16800662,
16860450,ZNF536
17046041,IKZF1
16849697,NPTX1
16983550,PRDM9
16789674,TEX22
16791244,RABGGTA
16826077,
16672706,LOC105371471
16899494,REG1B
16871893,DPF1
16894555,MIR4429
16861309,LRFN3
16880414,REL
16996792,
16713526,LOC101929465; LOC105378278
16783876,LOC105370476
17073477,FAM83H-AS1
16995484,
17011209,LOC102724406
16876026,ZNF814
16950392,
16824903,LOC101927814
16829158,RNF166
17090640,BARHL1
17098567,SH2D3C
16940691,
16990561,
16706712,GHITM
16875821,NLRP11
16851022,CHMP1B
16866489,PRSS57
16698801,CD34
17049062,
17094943,RORB-AS1
16858941,RLN3; IL27RA
16877297,TRIB2
17047321,WBSCR16
16765887,
17122124,
16660906,TMEM50A
16741040,PITPNM1
16716779,
17125424,
17117441,MIG7
17085383,
16890485,
16749583,FAR2
16715710,AP3M1
16923663,KRTAP10-10
16944396,
16908305,CXCR2P1
16876753,LOC400940
16971375,
16886306,
16729503,
17052894,OR6B1
16851822,
16662123,ZBTB8A
17120702,
17105770,TMEM31
16698168,
16780077,
16840513,DLG4
17094358,
16764481,LOC283332
17094175,
16995987,
16745843,PATE2
16970074,SNORA24; SNHG8
16700289,NUP133
17003261,DBN1
16841384,MYH3
16952115,LOC105377029; LOC105377030
17003682,HNRNPH1
16960046,
16990475,
16899758,
17119236,
16873247,EXOC3L2
16717697,
16758299,LRRC43
16940065,LARS2
17008512,
17035918,
17089324,LRSAM1
16731541,
16951500,
16899560,
17069886,
16693171,
16894166,LOC101929551
16976908,RCHY1
16854673,ZSCAN30
17027459,
17030304,
17037788,
17040502,
16936271,IL17REL
16855380,
16996410,
16755908,DRAM1
16821072,
16831117,SHISA6
16927827,IGLV3-9
16972369,LOC105377534
17124334,
16852269,LOC105372100
16874313,PIH1D1
17056857,TRGV1
16678361,OBSCN
16735727,
16727633,SYT12
16883232,ZAP70
17121296,
17107293,HTATSF1
16670866,CGN
16761693,LINC01559
16696535,SERPINC1
17094324,
16859018,TECR; MIR639
16836446,BZRAP1-AS1
17114606,MCF2
16958201,ADCY5
16735764,MRVI1
16819780,LOC105371309
16790132,
16952792,LIMD1-AS1
16735596,DENND5A
16712859,LOC105376468
16760044,LOC101929469
16955875,LOC105377124
16734494,NAP1L4
16924874,KRTAP11-1
16767497,
17108232,MIR3202-1
16724805,OR5AK2
16889817,
16775412,
17054201,LOC105379753
17124362,
16828964,FENDRR
17103789,
16970937,ELMOD2
17073405,TIGD5
16923923,
17049821,LRWD1
16755221,CEP83-AS1
17026012,PDCD2
16730018,
17122454,
17071478,LOC105375675
17081520,LOC101927872
16737525,LOC105376646
16872166,FBXO27
17022406,PPIL6
16687851,MYSM1
16970396,BBS12
16806538,GOLGA8R
17088999,
16890314,RPE
16918481,LOC105372596
17025573,
17102996,RBM10
17110119,LOC105373174
16829580,RPA1
16875114,ZNF888
16963989,LOC105378194
16888454,FSIP2
16958897,KIAA1257
17048048,ZNF804B
17066018,ZDHHC2
17125052,
16893540,ATG4B
16780052,NDFIP2-AS1
16882366,ST3GAL5-AS1
16948087,NAALADL2
16989881,UBE2D2
17122748,
16880291,
16685580,POU3F1
16834158,KRTAP9-9
16966169,LOC105374419
16777055,
16903167,NXPH2
16897859,MIR217HG
16736674,MIR4694
16679791,OR2M3
17028176,
16913486,VSTM2L
16686834,LOC105379777
17108914,VCX3A
17014963,EXOC2
16818592,
16957696,
16984056,SLC1A3
16924455,
17126280,
16929606,MCM5
16668415,
17045456,LINC01449
16878676,LBH
16976269,
16964667,LOC285484
16876242,KIR2DL2; KIR2DL1
16775802,
16932338,
16715957,
16819783,
16730569,LOC105369462; LOC101928477
16701691,ZMYND11
17122538,
16696357,
16862849,SRRM5
16933431,
16744664,
17055208,LOC105375141
16738333,TRIM51HP
16893482,FARP2
16798555,GOLGA6L1
16679986,LOC100130417
17065899,
17074447,
16996015,
16796122,C14orf142
16942862,LOC105377192
17016434,GUSBP2
16657793,ATAD3B
16976502,YTHDC1
17119354,
16664865,LOC105378728
16715177,TBATA
16975040,
17119394,
16756310,TCP11L2
16986655,THBS4
17092953,
16732043,MIR4492
16840155,PFN1
16751905,HOXC12
16833224,CCL8
16813026,LOC105370960
16946744,CPA3
17015598,
17124036,
16658300,LOC102724429
16946258,
16779995,RNF219
17004187,
17117684,NPIPB11
16916158,MIR941-2; MIR941-3; MIR941-4; MIR941-5; DNAJC5
16715476,ANXA7
16750272,LOC105369740
16658954,MTOR-AS1
17123256,
16775749,LINC00433
16821126,LOC101928203
17005945,PGBD1
17025495,
16850047,NOTUM
17110322,EFHC2
16968372,
16716451,LOC105378424
16849265,
16792070,
17121370,
16818722,
16772562,DDX51
16729835,
16670367,FCGR1A
16982339,LOC105377605
17126296,
16807761,MIR4310
17027518,
16689888,LINC01057
16932758,LOC105369215; LOC100996335
16939419,
16912905,ITCH
16738845,MS4A4E
16734287,KRTAP5-3
16818391,LOC101928829
17001458,GRPEL2-AS1
16694359,SCARNA4
17122028,
17025489,LOC102724152
16741193,
16978001,
16978376,LINC01216
16800489,
17118752,
16817769,INO80E
16987043,
16721905,ADM
17097132,LPAR1
17024118,IL20RA
16880620,UGP2
16700361,
16745654,OR8B12
16930635,ACO2
16731822,UBE4A
16772811,ZNF605
16820570,
16663030,
17075662,ADRA1A
16832568,SNORD4B; RPL23A
16836194,
17068433,
16757758,LOC105370023
16747529,TPI1
16847236,
17013170,
17124690,
16704660,MAPK8
16834148,KRTAP9-3
17122612,
16942525,SUCLG2-AS1
17023855,
16684902,CSMD2
17037538,
16754963,LOC102724782
16871765,ZNF585B
16910523,
17122720,
16825863,LOC730183
17047611,PMS2P9
16888705,
16787540,CPSF2
16704294,
16723150,
16670547,TARS2
16699509,
16868162,PRAM1
16889399,NDUFB3
16838057,
16862160,ZNF546
17043769,LOC105375159
16695046,OR10X1
16834194,
17049794,
16801235,LOC105370822
17123006,
16701023,CHRM3-AS1
17122992,
16904095,
17105991,
16852564,LOC100505549
16749867,
16707616,SLC35G1
17046886,GTF2IP4; GTF2I; GTF2IP1
17107468,
17039446,
17041929,
16822892,SNORA64; RPS2
16858714,RNASEH2A
16819716,SETD6
16797353,IGHG4
16995241,UGT3A2
16977058,CXCL11
16768888,
16669979,LOC105371228; LOC105371288
17030967,
16887906,LOC105373751
16781448,OR4K5
16921827,MIR155HG; MIR155
17094598,
17093439,
16814636,UBE2I
16915993,PPDPF
16831434,UBB
17085951,RORB
16835071,LRRC37A2
16811758,LOC105376731; LOC105370899
16961379,LRRC34
16675787,RPS10P7
16780421,
17022912,
16730740,
17042827,CYP2W1
17078190,TRPA1
16885299,
16890122,IDH1-AS1
17122402,
16746678,LINC00942
16707921,
16767734,LOC105369844
17124700,
16821324,CMIP
16979302,LOC105377395
16978826,
17107987,LOC105373381; LOC105373382
16859268,
16669440,
16673765,
16782378,
16799582,
16879952,
16793423,C14orf37
16932686,
16921119,OGFR-AS1
16860308,LOC105372338
16910136,LOC105373968
17068905,PCMTD1
16896561,CYP1B1
16830374,ACAP1
17122770,
16700510,DISC2
17106330,MIR1912
16689312,GBP3
17117429,LOC440742
16784605,NAA30
16813317,
17125812,
16845292,PTGES3L-AARSD1; PTGES3L; AARSD1
16747623,PTPN6
17104939,
16885494,
17026737,
16952347,
17122386,
17088139,KIAA1958
17124332,
17092306,LOC102723994
17023379,SOGA3; KIAA0408
16878726,
16768941,IKBIP
17124950,
16780229,LOC105370319
16868358,OR7D4
16747896,CLEC4A
16662615,
17097716,LINC00474
16704239,ZNF485
16834218,KLHL10
16908928,PAX3
16681974,TMEM51-AS1
16797423,IGHD2-15
17100771,
16743657,MMP20
16659746,FBLIM1
16965142,LINC01085
17112727,
16951077,
17047258,
16935427,TOB2
17124762,
17116452,RBMY1A1; RBMY1B; RBMY1A3P
16901292,
17122630,
16921724,NCAM2
16930893,
16879956,
16928811,RFPL1
16871880,WDR87
17042534,
17124940,
16699780,GTF2IP20
17060014,SHFM1
16738315,OR4C12
16939920,ZNF197
17122016,
16799755,
17051392,SMO
16959817,NMNAT3
16920542,
17088520,LOC101928797
16753576,FLJ41278
17122666,
17054243,PDGFA
17108773,
17092918,ELAVL2
17062802,MIR182
17052111,
16737194,C11orf91; CD59
16838484,CCDC40
17083237,
16661852,LINC01225
16909690,
16730522,BIRC3
17118586,
17111057,XAGE1B; XAGE1E
17111073,XAGE1B; XAGE1E
17111083,XAGE1B; XAGE1E
16759150,LOC105370078
17124684,
17109765,PHEX-AS1
16917436,
17118818,
17113513,CT83
16663358,ERMAP
17013468,STXBP5
17051474,SMKR1
16705931,
16842774,PROCA1
16705940,
16898567,GKN2
17046683,RABGEF1; KCTD7
16678235,
16716177,MIR346
16919466,ADA
16821859,LOC100289580
17058731,GTF2IP1; GTF2I; GTF2IP4
16685571,FHL3
16798525,
17124884,
16825210,GTF3C1
16729890,TRIM77
16822913,RPS2
16863370,FOXA3
17016621,LINC01623
16893836,LOC105373363
16825543,LOC100289283
16971017,
16994992,ZFR
16659238,TNFRSF1B; MIR4632
16936253,BRD1
16730296,KDM4D
16739979,PYGM
16744572,
17118666,
16887898,H3F3AP4; H3F3A
17085082,ALDH1B1
16733991,LOC143666
16942825,
16920751,GNAS-AS1
16845929,ARHGAP27; PLEKHM1
17120950,
17034179,
17036429,
17085465,ANKRD20A1
16882950,STARD7-AS1
16986191,
16690623,GNAT2
16853217,
16764964,KRT71
16892075,ARMC9
17120628,
16657450,LOC100132287; LOC105379556; LOC100132062; LOC100133331; LOC102723777
